Core, 0
ICACHE_MISS_TOO_EARLY_OFFPATH_total_pct,        0.000

ICACHE_MISS_NOT_PREFETCHED_ONPATH_count,             0
ICACHE_MISS_NOT_PREFETCHED_ONPATH_pct,         -nan
ICACHE_MISS_NOT_PREFETCHED_ONPATH_total_count,             2
ICACHE_MISS_NOT_PREFETCHED_ONPATH_total_pct,        2.857

ICACHE_MISS_NOT_PREFETCHED_OFFPATH_count,             0
ICACHE_MISS_NOT_PREFETCHED_OFFPATH_pct,         -nan
ICACHE_MISS_NOT_PREFETCHED_OFFPATH_total_count,             0
ICACHE_MISS_NOT_PREFETCHED_OFFPATH_total_pct,        0.000
ICACHE_MISS_NOT_PREFETCHED_OFFPATH_sum_count,             0
ICACHE_MISS_NOT_PREFETCHED_OFFPATH_sum_pct,         -nan
ICACHE_MISS_NOT_PREFETCHED_OFFPATH_sum_total_count,            70
ICACHE_MISS_NOT_PREFETCHED_OFFPATH_sum_total_pct,      100.000
ICACHE_MISS_NOT_PREFETCHED_OFFPATH_mean,         -nan
ICACHE_MISS_NOT_PREFETCHED_OFFPATH_stddev,         -nan
ICACHE_MISS_NOT_PREFETCHED_OFFPATH_total_mean,         2.61
ICACHE_MISS_NOT_PREFETCHED_OFFPATH_total_stddev,         0.77

ICACHE_UNIQUE_MISSED_LINES_count,             0
ICACHE_UNIQUE_MISSED_LINES_total_count,             0

ICACHE_UNIQUE_HIT_LINES_count,             0
ICACHE_UNIQUE_HIT_LINES_total_count,             0

ICACHE_OVERTAKE_FDIP_count,             0
ICACHE_OVERTAKE_FDIP_total_count,             0

FT_UOP_CACHE_HIT_ON_PATH_count,        916148
FT_UOP_CACHE_HIT_ON_PATH_pct,       98.239
FT_UOP_CACHE_HIT_ON_PATH_total_count,       1914955
FT_UOP_CACHE_HIT_ON_PATH_total_pct,       98.414

FT_UOP_CACHE_MISS_ICACHE_HIT_ON_PATH_count,         16423
FT_UOP_CACHE_MISS_ICACHE_HIT_ON_PATH_pct,        1.761
FT_UOP_CACHE_MISS_ICACHE_HIT_ON_PATH_total_count,         30831
FT_UOP_CACHE_MISS_ICACHE_HIT_ON_PATH_total_pct,        1.584

FT_UOP_CACHE_MISS_ICACHE_MISS_ON_PATH_count,             0
FT_UOP_CACHE_MISS_ICACHE_MISS_ON_PATH_pct,        0.000
FT_UOP_CACHE_MISS_ICACHE_MISS_ON_PATH_total_count,            35
FT_UOP_CACHE_MISS_ICACHE_MISS_ON_PATH_total_pct,        0.002
FT_UOP_CACHE_MISS_ICACHE_MISS_ON_PATH_sum_count,        932571
FT_UOP_CACHE_MISS_ICACHE_MISS_ON_PATH_sum_pct,      100.000
FT_UOP_CACHE_MISS_ICACHE_MISS_ON_PATH_sum_total_count,       1945821
FT_UOP_CACHE_MISS_ICACHE_MISS_ON_PATH_sum_total_pct,      100.000
FT_UOP_CACHE_MISS_ICACHE_MISS_ON_PATH_mean,         0.02
FT_UOP_CACHE_MISS_ICACHE_MISS_ON_PATH_stddev,         0.13
FT_UOP_CACHE_MISS_ICACHE_MISS_ON_PATH_total_mean,         0.02
FT_UOP_CACHE_MISS_ICACHE_MISS_ON_PATH_total_stddev,         0.12

FT_UOP_CACHE_HIT_OFF_PATH_count,        230725
FT_UOP_CACHE_HIT_OFF_PATH_pct,       95.639
FT_UOP_CACHE_HIT_OFF_PATH_total_count,        485529
FT_UOP_CACHE_HIT_OFF_PATH_total_pct,       95.878

FT_UOP_CACHE_MISS_ICACHE_HIT_OFF_PATH_count,         10521
FT_UOP_CACHE_MISS_ICACHE_HIT_OFF_PATH_pct,        4.361
FT_UOP_CACHE_MISS_ICACHE_HIT_OFF_PATH_total_count,         20841
FT_UOP_CACHE_MISS_ICACHE_HIT_OFF_PATH_total_pct,        4.115

FT_UOP_CACHE_MISS_ICACHE_MISS_OFF_PATH_count,             0
FT_UOP_CACHE_MISS_ICACHE_MISS_OFF_PATH_pct,        0.000
FT_UOP_CACHE_MISS_ICACHE_MISS_OFF_PATH_total_count,            35
FT_UOP_CACHE_MISS_ICACHE_MISS_OFF_PATH_total_pct,        0.007
FT_UOP_CACHE_MISS_ICACHE_MISS_OFF_PATH_sum_count,        241246
FT_UOP_CACHE_MISS_ICACHE_MISS_OFF_PATH_sum_pct,      100.000
FT_UOP_CACHE_MISS_ICACHE_MISS_OFF_PATH_sum_total_count,        506405
FT_UOP_CACHE_MISS_ICACHE_MISS_OFF_PATH_sum_total_pct,      100.000
FT_UOP_CACHE_MISS_ICACHE_MISS_OFF_PATH_mean,         0.04
FT_UOP_CACHE_MISS_ICACHE_MISS_OFF_PATH_stddev,         0.20
FT_UOP_CACHE_MISS_ICACHE_MISS_OFF_PATH_total_mean,         0.04
FT_UOP_CACHE_MISS_ICACHE_MISS_OFF_PATH_total_stddev,         0.20

UOPS_SERVED_BY_ICACHE_ON_PATH_count,        123778
UOPS_SERVED_BY_ICACHE_ON_PATH_pct,        1.169
UOPS_SERVED_BY_ICACHE_ON_PATH_total_count,        236146
UOPS_SERVED_BY_ICACHE_ON_PATH_total_pct,        1.096

UOPS_SERVED_BY_UOP_CACHE_ON_PATH_count,      10466155
UOPS_SERVED_BY_UOP_CACHE_ON_PATH_pct,       98.831
UOPS_SERVED_BY_UOP_CACHE_ON_PATH_total_count,      21315594
UOPS_SERVED_BY_UOP_CACHE_ON_PATH_total_pct,       98.904
UOPS_SERVED_BY_UOP_CACHE_ON_PATH_sum_count,      10589933
UOPS_SERVED_BY_UOP_CACHE_ON_PATH_sum_pct,      100.000
UOPS_SERVED_BY_UOP_CACHE_ON_PATH_sum_total_count,      21551740
UOPS_SERVED_BY_UOP_CACHE_ON_PATH_sum_total_pct,      100.000
UOPS_SERVED_BY_UOP_CACHE_ON_PATH_mean,         0.99
UOPS_SERVED_BY_UOP_CACHE_ON_PATH_stddev,         0.98
UOPS_SERVED_BY_UOP_CACHE_ON_PATH_total_mean,         0.99
UOPS_SERVED_BY_UOP_CACHE_ON_PATH_total_stddev,         0.98

UOPS_SERVED_BY_ICACHE_OFF_PATH_count,         81239
UOPS_SERVED_BY_ICACHE_OFF_PATH_pct,        4.124
UOPS_SERVED_BY_ICACHE_OFF_PATH_total_count,        168704
UOPS_SERVED_BY_ICACHE_OFF_PATH_total_pct,        4.079

UOPS_SERVED_BY_UOP_CACHE_OFF_PATH_count,       1888646
UOPS_SERVED_BY_UOP_CACHE_OFF_PATH_pct,       95.876
UOPS_SERVED_BY_UOP_CACHE_OFF_PATH_total_count,       3967033
UOPS_SERVED_BY_UOP_CACHE_OFF_PATH_total_pct,       95.921
UOPS_SERVED_BY_UOP_CACHE_OFF_PATH_sum_count,       1969885
UOPS_SERVED_BY_UOP_CACHE_OFF_PATH_sum_pct,      100.000
UOPS_SERVED_BY_UOP_CACHE_OFF_PATH_sum_total_count,       4135737
UOPS_SERVED_BY_UOP_CACHE_OFF_PATH_sum_total_pct,      100.000
UOPS_SERVED_BY_UOP_CACHE_OFF_PATH_mean,         0.96
UOPS_SERVED_BY_UOP_CACHE_OFF_PATH_stddev,         0.94
UOPS_SERVED_BY_UOP_CACHE_OFF_PATH_total_mean,         0.96
UOPS_SERVED_BY_UOP_CACHE_OFF_PATH_total_stddev,         0.94

ICACHE_HIT_UOP_CACHE_MISS_ON_PATH_count,             0
ICACHE_HIT_UOP_CACHE_MISS_ON_PATH_pct,         -nan
ICACHE_HIT_UOP_CACHE_MISS_ON_PATH_total_count,             0
ICACHE_HIT_UOP_CACHE_MISS_ON_PATH_total_pct,         -nan

ICACHE_HIT_UOP_CACHE_HIT_ON_PATH_count,             0
ICACHE_HIT_UOP_CACHE_HIT_ON_PATH_pct,         -nan
ICACHE_HIT_UOP_CACHE_HIT_ON_PATH_total_count,             0
ICACHE_HIT_UOP_CACHE_HIT_ON_PATH_total_pct,         -nan

ICACHE_MISS_UOP_CACHE_MISS_ON_PATH_count,             0
ICACHE_MISS_UOP_CACHE_MISS_ON_PATH_pct,         -nan
ICACHE_MISS_UOP_CACHE_MISS_ON_PATH_total_count,             0
ICACHE_MISS_UOP_CACHE_MISS_ON_PATH_total_pct,         -nan

ICACHE_MISS_UOP_CACHE_HIT_ON_PATH_count,             0
ICACHE_MISS_UOP_CACHE_HIT_ON_PATH_pct,         -nan
ICACHE_MISS_UOP_CACHE_HIT_ON_PATH_total_count,             0
ICACHE_MISS_UOP_CACHE_HIT_ON_PATH_total_pct,         -nan
ICACHE_MISS_UOP_CACHE_HIT_ON_PATH_sum_count,             0
ICACHE_MISS_UOP_CACHE_HIT_ON_PATH_sum_pct,         -nan
ICACHE_MISS_UOP_CACHE_HIT_ON_PATH_sum_total_count,             0
ICACHE_MISS_UOP_CACHE_HIT_ON_PATH_sum_total_pct,         -nan
ICACHE_MISS_UOP_CACHE_HIT_ON_PATH_mean,         -nan
ICACHE_MISS_UOP_CACHE_HIT_ON_PATH_stddev,         -nan
ICACHE_MISS_UOP_CACHE_HIT_ON_PATH_total_mean,         -nan
ICACHE_MISS_UOP_CACHE_HIT_ON_PATH_total_stddev,         -nan

ICACHE_HIT_UOP_CACHE_MISS_OFF_PATH_count,             0
ICACHE_HIT_UOP_CACHE_MISS_OFF_PATH_pct,         -nan
ICACHE_HIT_UOP_CACHE_MISS_OFF_PATH_total_count,             0
ICACHE_HIT_UOP_CACHE_MISS_OFF_PATH_total_pct,         -nan

ICACHE_HIT_UOP_CACHE_HIT_OFF_PATH_count,             0
ICACHE_HIT_UOP_CACHE_HIT_OFF_PATH_pct,         -nan
ICACHE_HIT_UOP_CACHE_HIT_OFF_PATH_total_count,             0
ICACHE_HIT_UOP_CACHE_HIT_OFF_PATH_total_pct,         -nan

ICACHE_MISS_UOP_CACHE_MISS_OFF_PATH_count,             0
ICACHE_MISS_UOP_CACHE_MISS_OFF_PATH_pct,         -nan
ICACHE_MISS_UOP_CACHE_MISS_OFF_PATH_total_count,             0
ICACHE_MISS_UOP_CACHE_MISS_OFF_PATH_total_pct,         -nan

ICACHE_MISS_UOP_CACHE_HIT_OFF_PATH_count,             0
ICACHE_MISS_UOP_CACHE_HIT_OFF_PATH_pct,         -nan
ICACHE_MISS_UOP_CACHE_HIT_OFF_PATH_total_count,             0
ICACHE_MISS_UOP_CACHE_HIT_OFF_PATH_total_pct,         -nan
ICACHE_MISS_UOP_CACHE_HIT_OFF_PATH_sum_count,             0
ICACHE_MISS_UOP_CACHE_HIT_OFF_PATH_sum_pct,         -nan
ICACHE_MISS_UOP_CACHE_HIT_OFF_PATH_sum_total_count,             0
ICACHE_MISS_UOP_CACHE_HIT_OFF_PATH_sum_total_pct,         -nan
ICACHE_MISS_UOP_CACHE_HIT_OFF_PATH_mean,         -nan
ICACHE_MISS_UOP_CACHE_HIT_OFF_PATH_stddev,         -nan
ICACHE_MISS_UOP_CACHE_HIT_OFF_PATH_total_mean,         -nan
ICACHE_MISS_UOP_CACHE_HIT_OFF_PATH_total_stddev,         -nan

UOP_CACHE_FT_INSERTED_ONPATH_USED_ONPATH_count,          9192
UOP_CACHE_FT_INSERTED_ONPATH_USED_ONPATH_total_count,         16870

UOP_CACHE_FT_INSERTED_OFFPATH_USED_ONPATH_count,          5431
UOP_CACHE_FT_INSERTED_OFFPATH_USED_ONPATH_total_count,         10640

UOP_CACHE_LINE_INSERTED_ONPATH_USED_ONPATH_count,         15825
UOP_CACHE_LINE_INSERTED_ONPATH_USED_ONPATH_total_count,         29475

UOP_CACHE_LINE_INSERTED_OFFPATH_USED_ONPATH_count,          8977
UOP_CACHE_LINE_INSERTED_OFFPATH_USED_ONPATH_total_count,         18118

UOP_CACHE_PREFETCH_count,             0
UOP_CACHE_PREFETCH_total_count,             0

UOP_CACHE_FT_INSERT_FAILED_INST_TOO_BIG_ON_PATH_count,             0
UOP_CACHE_FT_INSERT_FAILED_INST_TOO_BIG_ON_PATH_pct,        0.000
UOP_CACHE_FT_INSERT_FAILED_INST_TOO_BIG_ON_PATH_total_count,             0
UOP_CACHE_FT_INSERT_FAILED_INST_TOO_BIG_ON_PATH_total_pct,        0.000

UOP_CACHE_FT_INSERT_FAILED_FT_TOO_BIG_ON_PATH_count,             0
UOP_CACHE_FT_INSERT_FAILED_FT_TOO_BIG_ON_PATH_pct,        0.000
UOP_CACHE_FT_INSERT_FAILED_FT_TOO_BIG_ON_PATH_total_count,             0
UOP_CACHE_FT_INSERT_FAILED_FT_TOO_BIG_ON_PATH_total_pct,        0.000

UOP_CACHE_FT_INSERT_CONFLICTED_SHORT_REUSE_ON_PATH_count,          1197
UOP_CACHE_FT_INSERT_CONFLICTED_SHORT_REUSE_ON_PATH_pct,        7.318
UOP_CACHE_FT_INSERT_CONFLICTED_SHORT_REUSE_ON_PATH_total_count,          2251
UOP_CACHE_FT_INSERT_CONFLICTED_SHORT_REUSE_ON_PATH_total_pct,        7.334

UOP_CACHE_FT_INSERT_SUCCEEDED_ON_PATH_count,         15160
UOP_CACHE_FT_INSERT_SUCCEEDED_ON_PATH_pct,       92.682
UOP_CACHE_FT_INSERT_SUCCEEDED_ON_PATH_total_count,         28440
UOP_CACHE_FT_INSERT_SUCCEEDED_ON_PATH_total_pct,       92.666
UOP_CACHE_FT_INSERT_SUCCEEDED_ON_PATH_sum_count,         16357
UOP_CACHE_FT_INSERT_SUCCEEDED_ON_PATH_sum_pct,      100.000
UOP_CACHE_FT_INSERT_SUCCEEDED_ON_PATH_sum_total_count,         30691
UOP_CACHE_FT_INSERT_SUCCEEDED_ON_PATH_sum_total_pct,      100.000
UOP_CACHE_FT_INSERT_SUCCEEDED_ON_PATH_mean,         2.93
