32,211,37,156,157,151,1607,38,591,3,109,27,
33,212,38,158,158,152,1608,39,592,4,110,28,
34,213,39,159,159,153,1609,40,593,5,111,29,
35,214,40,160,160,154,1610,41,684,6,112,30,
36,215,41,161,161,155,1611,42,685,7,113,31,
37,216,42,165,162,156,1612,43,686,8,114,32,
85,316,708,166,163,157,1708,780,33,115,33,
