9,492,8,13,7,10,7,11,3,12,5,67,721,6,10,15,5,5,5,5,7,7,20,11,7,3,5,67,6,11,6,3,4,37,34,17,27,6,18,7,137,4,7,4,27,5,3,8,7,6,201,3,5,3,6,5,4,56,3,33,7,12,3,201,11,15,7,7,5,8,5,5,7,11,13,11,9,11,13,8,6,7,6,5,8,3,5,11,12,11,21,8,6,16,6,17,3,11,4,3,8,7,6,5,22,4,199,4,56,19,14,5,35,14,15,11,12,3,10,30,4,121,5,114,23,8,6,5,6,3,23,7,5,6,12,3,7,9,5,6,200,21,66,3,6,8,10,4,119,18,6,5,6,7,7,20,3,7,8,25,5,7,15,3,8,7,10,31,332,6,10,3,7,5,11,8,6,6,6,5,8,11,12,8,21,6,5,19,3,12,12,6,7,5,27,7,16,18,3,22,23,18,44,8,37,4,3,31,5,232,5,8,7,8,4,15,34,6,3,5,5,9,20,44,22,5,19,3,4,11,4,4,7,16,3,15,6,9,14,5,728,4,8,34,3,11,7,8,17,3,5,18,4,10,5,8,8,75,20,17,4,5,5,21,1757,142,218,3,10,7,6,4,15,7,5,5,3,4,11,5,5,35,13,13,11,19,18,10,8,5,8,20,13,8,31,9,250,9,6,5,25,31,201,32,7,19,10,4,44,7,24,11,6,17,4,7,4,8,28,6,5,4,8,5,8,3,9,5,8,6,24,6,58,4,119,6,10,37,9,3,6,18,10,18,69,5,39,4,5,6,15,32,8,4,4,46,58,23,15,10,7,6,28,13,13,7,8,4,16,6,5,9,8,6,7,8,7,5,8,3,7,3,8,13,12,10,59,23,20,36,5,6,4,4,7,14,27,6,3,6,17,5,6,75,24,6,14,7,6,4,3,6,65,4,64,5,9,5,6,24,16,4,27,9,18,20,4,8,4,3,5,3,3,3,4,38,33,3,3,6,5,4,6,5,4,5,18,26,21,3,44,5,3,4,15,36,33,10,4,3,5,13,47,3,4,3,5,25,4,20,8,25,11,10,3,31,6,3,4,14,17,4,25,5,7,9,5,3,99,259,4,9,3,21,4,11,11,3,10,5,8,8,5,8,19,7,5,4,5,6,7,5,12,11,4,5,8,3,4,4,19,24,5,11,5,4,3,33,3,6,7,33,6,5,3,26,17,5,76,3,3,30,5,9,5,8,3,3,65,8,26,3,5,5,10,3,9,3,4,5,28,30,18,90,26,7,3,29,6,8,3,29,3,27,19,3,11,10,3,7,11,9,4,9,8,21,20,8,15,8,209,10,26,5,42,11,8,78,18,7,3,9,62,4,5,7,5,5,5,185,4,16,10,3,18,4,3,6,19,20,9,19,10,5,10,15,10,15,13,3,5,35,17,3,65,7,3,5,8,8,5,3,5,6,4,11,4,0,10,15,4,26,7,7,12,9,5,18,7,65,4,35,9,36,3,38,4,14,3,59,5,21,4,3,8,9,6,3,27,6,4,21,9,17,18,20,3,14,39,4,3,3,4,5,8,5,3,3,4,4,26,3,5,14,14,8,11,11,3,4,5,6,4,3,3,4,26,6,8,7,11,6,61,25,7,6,7,4,5,9,5,5,7,4,11,12,16,0,3,16,6,8,6,6,4,9,6,13,4,3,3,9,3,11,5,25,5,16,4,4,4,4,18,10,9,24,9,35,49,7,4,4,13,22,8,5,16,4,3,3,3,4,5,78,33,3,4,18,4,3,38,8,7,4,10,7,10,8,11,10,4,6,3,7,13,18,5,10,12,3,0,3,4,5,20,8,5,5,8,6,16,11,4,13,5,4,7,12,17,8,4,30,7,24,5,6,18,6,4,3,7,5,20,30,24,32,8,3,4,3,8,5,4,11,8,26,6,14,23,6,4,14,3,25,6,19,5,11,9,13,7,6,3,12,5,3,11,8,3,13,7,9,5,4,7,3,4,486,3,5,20,7,6,12,28,4,17,45,25,4,3,3,4,3,6,13,25,9,3,3,4,6,19,8,6,28,17,11,23,10,10,26,5,3,16,10,11,11,9,4,3,8,3,75,4,8,19,6,11,15,8,33,5,3,4,5,3,6,3,3,6,5,219,5,4,3,4,64,3,39,7,10,7,46,9,5,378,3,8,4,25,5,10,199,249,9,12,8,5,3,3,5,4,3,6,4,37,163,3,10,30,6,3,3,21,13,5,8,9,3,27,7,5,4,21,10,15,7,4,8,204,5,13,15,12,6,227,5,14,9,3,9,14,197,5,768,202,5,7,4,5,6,98,16,183,117,5,8,7,396,5,3,6,13,4,5,737,17,3,554,10,3,10,32,4,6,22,200,241,16,7,210,9,113,3,4,3,8,29,8,69,5,5,25,13,17,3,4,4,61,23,9,4,51,4,60,8,4,8,5,3,7,9,9,9,7,7,12,3,21,4,27,14,57,3,14,4,9,3,7,6,7,4,6,9,32,9,3,24,3,32,8,14,6,14,3,11,11,4,9,6,5,3,5,11,3,7,13,3,7,5,10,200,6,15,6,32,5,4,7,30,5,42,8,14,6,9,681,6,21,6,5,62,11,6,14,17,17,4,5,43,65,5,6,11,3,3,7,3,7,5,11,3,3,5,3,83,30,3,4,28,40,4,379,12,724,5,74,69,6,5,8,3,57,8,26,219,410,4,18,3,1974,1959,17,6,48,4,5,656,199,5,26,5,3,7,3,210,28,7,5,5,6,3,607,26,597,151,5,3,3,3,18,3,6,14,202,6,9,9,8,5,54,6,66,3,38,4,45,5,5,5,10,4,5,19,23,8,19,3,3,17,22,560,4,16,3,3,19,3,1756,21,174,14,16,4,5,4,30,12,5,3,15,7,5,3,5,69,52,30,6,5,26,87,3,3,49,6,5,7,3,76,3,202,476,304,60,6,4,3,4,7,439,18,13,4,28,5,14,4,528,4,10,10,3,128,115,4,4,7,4,8,5,419,4,8,16,3,3,13,15,353,4,3,122,64,3,4,3,6,9,3,3,11,11,3,4,20,3,215,50,4,14,10,5,4,9,205,3,3,4,7,1373,4,12,4,28,5,3,4,10,3,280,9,197,261,230,15,61,17,422,3,56,14,6,7,8,196,7,3,16,11,13,6,11,6,13,180,10,201,547,4,7,209,3,6,4,19,7,12,6,16,269,4,148,7,15,7,4,7,3,10,8,5,3,23,4,4,3,4,7,10,3,3,439,4,22,6,4,934,244,5,21,8,6,9,17,210,3,5,130,233,197,197,5,8,13,22,43,3,5,40,27,7,123,9,5,5,9,5,10,79,7,4,3,4,5,688,25,5,3,302,3,14,4,23,105,277,149,4,930,4,131,8,11,116,6,5,116,18,12,4,9,4,3,11,14,47,5,3,8,3,3,537,4,3,4,21,8,6,16,6,8,21,16,3,3,8,12,203,3,5,3,26,7,14,22,3,37,5,6,223,5,3,6,6,223,11,21,5,3,4,7,3,4,17,3,18,13,20,9,13,5,4,13,3,3,15,34,28,39,30,10,19,4,4,26,5,3,14,3,8,10,5,8,9,7,9,4,42,5,6,3,5,3,91,3,5,7,17,12,89,14,170,7,4,17,548,518,41,5,4,5,4,11,3,7,62,3,3,3,780,4,5,25,4,4,10,5,4,261,149,6,41,1814,67,82,4,3,26,225,6,12,899,3,66,4,216,3,131,13,3,39,568,4,200,717,5,5,6,280,3,3,5,757,14,113,5,4,62,5,19,247,10,657,27,24,3,76,38,8,3,23,124,5,47,3,4,5,3,4,241,64,72,7,5,3,219,48,45,5,4,6,3,95,20,5,19,4,198,14,4,3,4,6,6,10,9,3,15,18,82,6,5,18,22,5,20,9,27,3,7,4,30,21,23,4,20,10,3,19,81,4,25,36,237,339,4,5,4,3,4,5,310,93,4,43,5,4,3,8,6,11,5,256,3,21,15,535,18,6,7,58,199,8,4,4,17,8,10,14,4,21,10,3,3,4,830,22,6,6,25,3,47,11,3,3,32,3,211,9,8,251,3,4,4,12,4,3,806,57,245,258,5,3,7,56,8,14,4,5,8,6,3,6,3,170,233,58,10,7,3,5,216,5,20,5,10,5,6,5,14,544,460,6,3,4,196,38,632,983,3,7,6,4,1233,26,3,95,7,5,5,74,3,1033,124,4,9,3,4,11,9,229,18,4,13,9,4,11,280,1694,4,3,85,14,6,4,9,87,14,6,4,3,5,227,3,4,76,7,7,4,22,8,5,7,6,3,3,28,42,4,10,6,9,7,6,3,12,4,4,138,173,21,40,3,3,36,3,651,341,949,4,20,8,197,4,3,71,6,3,209,5,382,4,112,3,3,8,5,60,6,10,206,5,4,44,566,3,3,5,658,5,240,4,5,4,30,35,23,7,4,14,105,14,10,252,403,29,5,3,12,7,3,9,1639,705,268,14,7,70,5,247,275,693,206,18,71,17,7,3,3,4,4,3,5,7,4,8,5,129,1240,20,30,764,8,37,27,3,23,51,125,25,69,3,3,7,4,3,7,17,48,15,6,1046,58,64,63,3,3,69,19,4,29,5,3,5,3,35,4,27,4,12,4,9,67,3,5,20,92,715,5,3,240,46,46,22,572,4,20,50,3,20,4,4,4,30,23,6,63,4,78,39,4,3,26,901,92,82,48,4,5,3,4,3,6,8,4,8,3,275,3,53,9,388,6,3,5,155,6,108,4,24,28,5,4,4,17,4,16,3,4,2123,3,7,10,100,3,3,5,3,177,8,164,18,4,633,460,288,3,6,16,3,149,18,7,4,49,3,163,1285,3,58,4,5,6,13,265,4,5,24,27,373,24,3,601,3,157,3,7,10,9,10,24,277,637,3,3,4,9,3,11,7,122,5,9,19,4,59,3,3,3,15,3,157,4,3,21,819,3,3,973,3,3,26,4,3,3,716,243,10,3,207,449,4,231,544,10,22,11,5,452,3,3,4,4,3,33,17,14,199,390,3,16,3,9,22,5,3,4,113,5,21,5,11,70,188,6,5,18,42,5,4,3,3,3,14,61,240,14,4,6,4,24,4,6,4,256,204,113,4,4,132,6,4,4,19,14,16,6,453,425,135,37,3,11,3,3,32,3,211,8,252,3,4,28,12,4,3,8,198,3,4,7,255,6,13,199,3,4,14,57,5,8,3,590,12,26,7,15,6,735,3,56,18,6,7,760,5,39,13,7,5,11,4,20,5,8,13,3,6,9,4,50,4,5,60,7,9,261,8,9,6,10,9,3,7,217,6,11,228,12,3,4,202,8,134,5,5,4,9,12,7,12,5,3,17,8,502,8,12,4,4,3,167,7,6,6,10,10,8,10,21,3,31,3,28,10,8,6,7,8,7,3,4,5,30,28,3,23,23,4,23,3,7,122,8,9,8,9,59,3,17,3,5,8,3,3,4,15,8,3,6,3,3,14,10,7,8,8,15,6,14,17,16,180,8,3,8,468,8,5,13,7,6,4,5,8,13,566,18,3,30,6,30,9,9,3,26,5,7,3,4,9,4,3,11,12,14,13,9,5,15,5,10,9,7,9,4,19,5,16,4,7,4,5,34,7,7,6,3,5,30,7,7,191,15,7,7,5,6,6,10,26,13,8,12,12,6,9,3,4,3,3,38,4,21,3,7,18,622,4,3,14,8,16,13,18,14,10,4,4,9,26,9,3,34,21,9,28,219,3,3,3,3,52,4,3,26,17,4,5,210,8,4,3,4,22,4,13,3,4,6,4,3,13,3,3,6,14,6,5,875,30,214,3,439,27,4,15,30,512,4,338,3,18,3,646,787,410,684,3,3,6,10,5,3,443,4,14,3,10,8,9,8,3,26,6,4,4,8,5,21,22,8,200,17,5,13,7,5,3,15,5,7,3,5,4,3,18,31,220,298,21,3,5,5,13,5,5,8,33,10,178,4,9,5,16,7,20,6,23,3,4,3,10,3,6,569,117,4,7,83,34,5,7,8,84,1492,5,4,6,64,3,833,4,8,554,4,9,24,3,12,143,5,36,19,8,12,4,7,32,110,209,13,9,4,348,5,3,3,6,6,14,10,86,24,392,3,63,3,6,16,469,7,10,5,8,16,46,14,9,4,5,9,6,3,3,10,77,3,11,17,3,20,201,3,24,4,14,528,9,4,8,10,6,24,9,3,7,4,14,12,5,18,4,14,7,4,12,9,4,3,21,7,8,6,13,7,14,17,43,14,7,21,3,5,32,79,14,5,3,8,3,3,442,6,3,12,4,13,16,10,14,36,36,80,4,9,17,3,4,6,4,3,6,3,4,160,88,7,3,4,3,3,709,4,4,3,48,11,791,243,8,3,57,5,58,4,9,4,77,4,9,5,12,60,9,57,6,6,9,9,11,3,3,3,5,5,3,31,6,8,8,149,3,3,4,4,4,5,3,3,4,23,21,7,3,16,5,61,22,85,3,59,4,6,128,3,23,22,3,5,6,5,136,9,17,3,9,114,4,3,14,8,31,6,3,19,4,36,3,4,24,11,35,56,198,3,8,4,17,3,41,3,3,7,34,3,13,9,3,6,7,23,16,4,7,11,3,7,9,4,4,10,3,4,5,3,44,4,7,451,7,12,12,5,6,3,6,4,5,5,9,4,4,20,55,3,21,5,7,59,15,61,6,21,19,5,4,18,24,10,4,4,5,19,7,9,8,6,6,8,6,4,6,6,5,71,27,23,8,60,4,16,3,54,3,22,4,8,24,22,3,4,3,5,3,22,178,3,8,10,6,49,6,8,19,19,3,6,26,15,28,6,5,8,5,8,4,14,3,8,17,24,19,4,18,5,4,8,9,28,8,14,7,14,45,4,5,18,224,724,3,5,250,11,10,6,7,38,5,20,35,27,30,7,3,3,7,36,7,13,576,12,57,58,3,7,3,17,8,4,6,8,355,232,471,13,979,14,395,203,344,4,4,5,14,206,124,4,7,202,31,4,17,96,403,48,49,23,4,25,56,4,5,17,193,23,25,6,13,3,3,5,3,3,22,12,3,11,3,3,3,4,4,3,3,5,6,3,23,7,5,4,5,69,3,3,4,7,5,3,5,4,20,6,8,53,4,7,3,6,24,3,31,4,5,3,12,3,6,7,17,27,22,46,21,12,3,4,3,5,230,3,7,54,59,557,5,7,3,5,59,4,62,5,196,5,9,3,5,3,111,5,3,4,220,3,63,3,25,30,3,39,3,29,4,3,3,3,4,8,20,3,151,4,3,8,20,5,142,31,33,8,4,53,9,3,6,5,10,4,33,6,4,20,6,23,21,107,4,29,3,3,3,61,3,17,42,5,63,21,5,6,8,585,65,3,37,7,18,3,12,17,45,17,4,3,5,125,3,19,5,4,27,3,30,24,3,3,3,3,4,30,7,4,29,3,6,3,5,4,14,6,20,18,4,7,17,43,4,3,4,4,4,23,14,4,7,9,3,18,31,19,23,9,16,18,106,46,18,58,58,60,5,21,7,20,7,5,4,5,16,3,9,56,3,23,3,14,3,10,6,10,4,3,6,23,16,3,30,22,3,65,6,19,4,20,14,17,10,4,7,201,61,3,4,6,18,65,4,7,6,5,6,5,82,3,18,4,4,8,4,7,3,21,3,4,34,8,5,3,20,149,3,3,4,64,27,5,17,96,83,9,4,51,14,7,11,9,16,7,218,6,22,22,6,11,20,6,6,4,4,6,5,5,3,11,6,12,12,7,13,103,5,3,8,14,3,3,24,3,6,5,36,18,4,57,4,3,86,3,64,19,10,7,40,3,20,11,3,3,18,7,26,39,8,209,3,4,42,6,7,44,25,22,13,3,3,6,21,23,50,20,3,37,4,3,14,6,7,3,4,145,6,3,78,3,21,4,9,5,3,5,5,23,4,3,17,20,44,5,21,7,3,7,57,28,20,3,22,4,5,65,54,5,48,3,19,20,5,24,24,4,4,4,30,20,4,10,14,29,4,3,3,19,3,3,21,36,54,5,7,3,3,7,3,6,14,228,3,144,4,8,4,12,3,39,5,23,3,8,6,4,21,663,3,34,3,53,3,219,10,3,5,153,189,4,132,4,4,24,5,6,5,4,10,4,8,16,3,3,3,8,21,31,4,860,3,21,4,66,4,7,24,15,5,3,5,3,6,12,8,453,9,771,15,3,6,16,3,82,9,3,3,179,3,24,63,5,470,1019,207,4,410,29,3,222,215,3,14,10,6,261,151,786,219,226,3,450,9,3,4,5,59,3,145,204,3,9,3,3,16,8,3,3,17,126,663,4,3,9,1966,72,83,11,3,12,729,276,5,270,3,3,6,231,3,3,143,3,7,6,534,157,5,202,2299,4,202,147,304,4,4,275,3,42,6,425,137,146,3,4,11,110,10,251,4,4,6,9,4,8,4,6,30,7,6,5,7,32,3,213,8,3,4,4,3,8,93,60,207,50,221,3,216,112,61,9,151,6,13,3,28,5,3,278,4,3,30,7,19,199,4,57,15,9,5,6,8,72,12,3,46,11,7,3,3,26,3,30,4,3,3,16,4,7,9,12,3,3,281,112,9,20,7,4,3,11,12,3,12,4,4,3,56,7,14,20,114,6,1522,14,433,9,7,1308,9,14,229,288,4,458,6,21,3,7,5,687,115,21,5,39,5,8,6,6,6,13,8,8,5,117,6,113,17,22,8,25,9,25,133,14,3,13,24,264,4,9,6,4,7,9,120,3,357,8,792,118,5,4,470,3,6,121,4,11,5,509,10,4,14,7,6,9,6,23,6,7,3,7,3,16,13,3,4,19,3,3,3,11,38,6,3,8,3,16,4,5,5,3,3,4,7,3,3,65,14,3,6,4,81,3,67,10,6,9,40,3,4,12,9,4,28,74,13,19,9,11,4,3,3,20,3,7,4,33,51,67,3,3,7,12,3,3,5,3,51,7,4,3,10,5,10,3,6,87,3,17,7,55,74,7,120,7,3,5,20,9,13,14,9,8,3,21,225,245,4,223,28,199,3,21,4,3,3,3,1333,956,4,12,4,3,484,57,13,42,1267,213,652,3,68,81,6,5,5,6,67,39,870,14,5,4,62,128,5,26,4,6,112,3,5,443,1260,26,713,3,4,20,145,5,23,10,5,170,3,16,5,199,6,575,23,5,4,20,4,58,7,6,105,14,3,9,651,12,974,198,58,126,39,60,68,8,17,4,490,644,6,13,14,1072,1439,114,366,4,28,5,207,116,146,129,511,20,18,44,24,8,48,3,16,3,59,3,25,31,46,7,78,18,6,5,12,57,198,3,25,5,5,8,3,5,30,3,13,3,7,27,39,58,20,15,5,370,49,3,7,4,5,11,18,17,3,6,5,3,17,24,17,250,22,277,6,3,114,3,147,270,590,4,4,4,60,4,6,5,8,6,5,20,5,6,4,74,66,19,5,627,238,16,9,3,22,3,49,3,18,3,14,5,83,23,27,4,114,42,236,24,5,19,16,22,46,24,3,4,3,4,3,66,4,9,3,5,4,80,17,8,57,56,22,5,68,4,3,13,20,20,7,9,16,29,20,19,227,32,21,82,4,3,10,14,42,4,3,12,3,3,3,267,3,53,306,41,5,155,6,4,135,4,23,13,3,18,3,5,26,13,5,4,4,5,11,17,4,5,14,9,5,8,6,4,3,68,3,15,501,3,5,3,10,4,64,15,3,11,3,18,153,12,3,26,11,6,25,3,12,4,27,25,30,28,5,6,3,3,5,29,3,61,4,14,
